,File_name,Concepts,Questions
9,/content/data/f0cb71ecc8fa41a6aa43f49eea010a46.xml," XML version: 1.0, Encoding: UTF-8, Document type: Workbook Page MathML 3.8, Public identifier: -//Carnegie Mellon University//DTD Workbook Page MathML 3.8//EN, Document type definition (DTD) URL: http://oli.web.cmu.edu/dtd/oli_workbook_page_mathml_3_8.dtd, XML namespaces: bib, cmd, m, pref, theme, wb, Workbook page ID: f0cb71ecc8fa41a6aa43f49eea010a46, Title: Module 21 Summary, Paragraph ID: e31220493e7044e799ec49fa44b0539f,. Paragraph content: ""This is a new page with empty contents.""",". Paragraph content: ""This is a new page with empty contents.""
    - What does the paragraph content ""This is a new page with empty contents."" mean in the context of the XML document?"
10,/content/data/f0cb71ecc8fa41a6aa43f49eea010a46.xml," XML version: 1.0, Encoding: UTF-8, Document type: Workbook Page MathML 3.8, Public identifier: -//Carnegie Mellon University//DTD Workbook Page MathML 3.8//EN, Document type definition (DTD) URL: http://oli.web.cmu.edu/dtd/oli_workbook_page_mathml_3_8.dtd, XML namespaces: bib, cmd, m, pref, theme, wb, Workbook page ID: f0cb71ecc8fa41a6aa43f49eea010a46, Title: Module 21 Summary, Paragraph ID: e31220493e7044e799ec49fa44b0539f,. Paragraph content: ""This is a new page with empty contents.""",?
0,/content/data/e843820862824c77903d30f41a295dac.xml," Hierarchical Clustering, Dendrogram, Agglomerative Clustering, Euclidean distance, Merging Clusters, Single Linkage Method, Complete Linkage Method, Average Linkage Method, Centroid Linkage Method,. Divisive Clustering",Hierarchical Clustering: What is the main purpose of using Hierarchical Clustering in data analysis?
1,/content/data/e843820862824c77903d30f41a295dac.xml," Hierarchical Clustering, Dendrogram, Agglomerative Clustering, Euclidean distance, Merging Clusters, Single Linkage Method, Complete Linkage Method, Average Linkage Method, Centroid Linkage Method,. Divisive Clustering", Dendrogram: How is a Dendrogram used in Hierarchical Clustering?
2,/content/data/e843820862824c77903d30f41a295dac.xml," Hierarchical Clustering, Dendrogram, Agglomerative Clustering, Euclidean distance, Merging Clusters, Single Linkage Method, Complete Linkage Method, Average Linkage Method, Centroid Linkage Method,. Divisive Clustering", Agglomerative Clustering: Why is Agglomerative Clustering considered a bottom-up approach in Hierarchical Clustering?
3,/content/data/e843820862824c77903d30f41a295dac.xml," Hierarchical Clustering, Dendrogram, Agglomerative Clustering, Euclidean distance, Merging Clusters, Single Linkage Method, Complete Linkage Method, Average Linkage Method, Centroid Linkage Method,. Divisive Clustering", Euclidean distance: How is Euclidean distance used in Agglomerative Clustering?
4,/content/data/e843820862824c77903d30f41a295dac.xml," Hierarchical Clustering, Dendrogram, Agglomerative Clustering, Euclidean distance, Merging Clusters, Single Linkage Method, Complete Linkage Method, Average Linkage Method, Centroid Linkage Method,. Divisive Clustering", Merging Clusters: When do we stop merging clusters in Agglomerative Clustering?
5,/content/data/e843820862824c77903d30f41a295dac.xml," Hierarchical Clustering, Dendrogram, Agglomerative Clustering, Euclidean distance, Merging Clusters, Single Linkage Method, Complete Linkage Method, Average Linkage Method, Centroid Linkage Method,. Divisive Clustering", Single Linkage Method: What is the main disadvantage of the Single Linkage Method in Hierarchical Clustering?
6,/content/data/e843820862824c77903d30f41a295dac.xml," Hierarchical Clustering, Dendrogram, Agglomerative Clustering, Euclidean distance, Merging Clusters, Single Linkage Method, Complete Linkage Method, Average Linkage Method, Centroid Linkage Method,. Divisive Clustering", Complete Linkage Method: How does the Complete Linkage Method differ from the Single Linkage Method in Hierarchical Clustering?
7,/content/data/e843820862824c77903d30f41a295dac.xml," Hierarchical Clustering, Dendrogram, Agglomerative Clustering, Euclidean distance, Merging Clusters, Single Linkage Method, Complete Linkage Method, Average Linkage Method, Centroid Linkage Method,. Divisive Clustering", Average Linkage Method: Why might one choose to use the Average Linkage Method over the Single or Complete Linkage Methods in Hierarchical Clustering?
8,/content/data/e843820862824c77903d30f41a295dac.xml," Hierarchical Clustering, Dendrogram, Agglomerative Clustering, Euclidean distance, Merging Clusters, Single Linkage Method, Complete Linkage Method, Average Linkage Method, Centroid Linkage Method,. Divisive Clustering", Centroid Linkage Method: How does the Centroid Linkage Method calculate the distance between clusters in Hierarchical Clustering?
9,/content/data/e843820862824c77903d30f41a295dac.xml," Hierarchical Clustering, Dendrogram, Agglomerative Clustering, Euclidean distance, Merging Clusters, Single Linkage Method, Complete Linkage Method, Average Linkage Method, Centroid Linkage Method,. Divisive Clustering",. Divisive Clustering: What is the main difference between Divisive Clustering and Agglomerative Clustering?
10,/content/data/e843820862824c77903d30f41a295dac.xml," Hierarchical Clustering, Dendrogram, Agglomerative Clustering, Euclidean distance, Merging Clusters, Single Linkage Method, Complete Linkage Method, Average Linkage Method, Centroid Linkage Method,. Divisive Clustering",?
0,/content/data/f213668e0a794e90b60d02f61574face.xml," BERT Training, NLP task, Semi-supervised training, Textual data, Language understanding, Resource-intensive training, Fine-tuning, Labeled dataset, Additional layers,. General language understanding,. Pre-training process,. Masked Language Modeling (MLM),. Word sequences,. [MASK] token,. Predicting masked words,. Output embedding,. Classification layer,. Probability vector,. Language vocabulary,. BERT's prediction",BERT Training: How does BERT training work in the context of NLP tasks?
1,/content/data/f213668e0a794e90b60d02f61574face.xml," BERT Training, NLP task, Semi-supervised training, Textual data, Language understanding, Resource-intensive training, Fine-tuning, Labeled dataset, Additional layers,. General language understanding,. Pre-training process,. Masked Language Modeling (MLM),. Word sequences,. [MASK] token,. Predicting masked words,. Output embedding,. Classification layer,. Probability vector,. Language vocabulary,. BERT's prediction", NLP task: What are the two steps involved in training BERT for any NLP task?
2,/content/data/f213668e0a794e90b60d02f61574face.xml," BERT Training, NLP task, Semi-supervised training, Textual data, Language understanding, Resource-intensive training, Fine-tuning, Labeled dataset, Additional layers,. General language understanding,. Pre-training process,. Masked Language Modeling (MLM),. Word sequences,. [MASK] token,. Predicting masked words,. Output embedding,. Classification layer,. Probability vector,. Language vocabulary,. BERT's prediction", Semi-supervised training: Why is semi-supervised training used in the first step of BERT training?
3,/content/data/f213668e0a794e90b60d02f61574face.xml," BERT Training, NLP task, Semi-supervised training, Textual data, Language understanding, Resource-intensive training, Fine-tuning, Labeled dataset, Additional layers,. General language understanding,. Pre-training process,. Masked Language Modeling (MLM),. Word sequences,. [MASK] token,. Predicting masked words,. Output embedding,. Classification layer,. Probability vector,. Language vocabulary,. BERT's prediction", Textual data: How does BERT use textual data in its training process?
